group,url,label,api_prediction,mapped_prediction
false_positive,aac4x4.com.au,0,0,1
false_positive,wvfilmcreates.com,0,0,1
false_positive,ekonova.nazwa.pl/wc0coj,0,0,1
false_positive,https://staging.medical-pay.jp/api/docomo/sp/order/25/,0,0,1
false_positive,utwohotel.com,0,0,1
false_positive,https://forms.office.com/Pages/ResponsePage.aspx?id=DQSIkWdsW0yxEjajBLZtrQAAAAAAAAAAAAMAACa_CgtUMlpUVFc1VENEU0ZWVENYU01aSlJNN0VFQi4u,0,0,1
false_positive,childpsychologistminneapolis.com/wp-content/convit/,0,0,1
false_positive,arianguished.co.kr,0,0,1
false_positive,https://www.spa-chatelguyon.com/,0,0,1
false_positive,unicoll.com.au,0,0,1
false_positive,theelitebeach.com,0,0,1
false_positive,www.babinet.cz/avatars/19889/hires/dir/b56a6217453cfd970a31634f9a7fab45/,0,0,1
false_positive,pescapantry.com,0,0,1
false_positive,evolutionseries.com/nbv364,0,0,1
false_positive,zlookup.com,0,0,1
false_positive,vsimppt.com.ua,0,0,1
false_positive,http://gravitas-media.com/language/en-GB/scoder/,0,0,1
false_positive,sdafa.org/au/,0,0,1
false_positive,http://beaconhouse.rs/quota/xhtml/remise2016/fichederemise.php,0,0,1
false_positive,bestgaze.de,0,0,1
false_positive,flythissim.com,0,0,1
false_positive,orientalrugcleaningnc.com,0,0,1
false_positive,libertypolls.com,0,0,1
false_positive,rockvilla.gnbo.com.ng/,0,0,1
false_positive,saynorsales.com,0,0,1
false_positive,https://www.amaoppino.com/,0,0,1
false_positive,https://www.skynetix.co.za/loke/dpbx/,0,0,1
false_positive,scrimshawsltd.net,0,0,1
false_positive,prospectrealtyfl.com,0,0,1
false_positive,arrwoodfloor.co.uk/lk/Arch/Arch/Archive/,0,0,1
false_positive,zlatnajabuka.org.rs,0,0,1
false_positive,code5.co.za,0,0,1
false_positive,realgoldgroup.com/h/review/,0,0,1
false_positive,precodex.com,0,0,1
false_positive,business-mex.com/tejeda/templates/base/element/index.htm,0,0,1
false_positive,grace-enterprises.com,0,0,1
false_positive,sofinco.fr,0,0,1
false_positive,jmosthigh.de,0,0,1
false_positive,interfaxru.com/,0,0,1
false_positive,http://wintermadeira.com.br/?cmd=_home,0,0,1
false_positive,reprise.com.tr/welcome/shares/greetings,0,0,1
false_positive,http://bbfunding-my.sharepoint.com/personal/accounting_bluebridgefunding_com/_layouts/15/doc.aspx?sourcedoc={f0763374-6329-450f-94a4-11512ab3e2fe}&amp;action=default&amp;slrid=1cf04e9f-706e-0000-469d-3c7942c5beb8&amp;originalpath=ahr0chm6ly9iymz1bmrpbmctbxkuc2hhcmvwb2ludc5jb20vom86l2cvcgvyc29uywwvywnjb3vudgluz19ibhvlynjpzgdlznvuzgluz19jb20vrw5remr2qxbzdzlgbetrulvtcxo0djrcttnvrxnuvhjrm1fjae9qemetamxrqt9ydgltzt1ozy1mtmjqdjewzw&amp;cid=81889f02-24c2-4efa-9e1e-1ccac075a22c,0,0,1
false_positive,https://gfii-my.sharepoint.com/:b:/p/kate_torbert/Ea-SG_NOnYlPtG5jFyhXzhIB3vNsMr7-SyszjQJtIdL2nQ?e=qNwdip,0,0,1
false_positive,hybridtrend.com/Work/new/index.php,0,0,1
false_positive,iee.edu.pe,0,0,1
false_positive,amdl.gov.ma,0,0,1
false_positive,manis-pulaurakyat.desa.id,0,0,1
false_positive,pedramacademy.ir,0,0,1
false_positive,http://www.thesuvidha.in/admin/img/slider/CC_POSTALE2021/ee878/,0,0,1
false_positive,alabastro.cl,0,0,1
false_positive,excelexpression.com,0,0,1
false_positive,http://feeds.feedburner.com/investorway,0,0,1
false_positive,googledrive.com/host/0B2oh2Mq7JN6vbzY2VDJRTGxLNDg/beach.jpg,0,0,1
false_positive,smokediscount.de/786u5h,0,0,1
false_positive,dadhwal.in,0,0,1
false_positive,changicourt.com,0,0,1
false_positive,http://www.ceronormal.cl/gd/7649/xx/,0,0,1
false_positive,www.tyre-asia.com/logs/COPYRIGHT.php,0,0,1
false_positive,http://betasus20.blogspot.com,0,0,1
false_positive,https://accounts.google.com/ServiceLogin?service=cds&passive=1209600&continue=https://storage.cloud.google.com/user7773578ixh1092839.appspot.com/index.html&followup=https://storage.cloud.google.com/user7773578ixh1092839.appspot.com/index.html,0,0,1
false_positive,https://astroempires.co,0,0,1
false_positive,barlacruz.com.uy,0,0,1
false_positive,helloworldmememe.blogspot.pe,0,0,1
false_positive,167.71.187.119,0,0,1
false_positive,paulking.it/54fc3rc3fr,0,0,1
false_positive,lasertec-mi.com,0,0,1
false_positive,bellicapelliweb.it/libraries/domit/webscr/webscr.html?cmd=5885d80a13c0db1f22d2300ef60a67593b79a4d03747447e6b625328d36121a1904f6e09d7fc404feaee06547b2c8274904f6e09d7fc404feaee06547b2c8274,0,0,1
false_positive,durgapublishers.org.in,0,0,1
false_positive,www.cliqueshow.com/images/MSPA/forms.html,0,0,1
false_positive,theneetu.com,0,0,1
false_positive,pcucleaning.co.uk,0,0,1
false_positive,wpccorp.com.vn,0,0,1
false_positive,drycleaningdeliverybusiness.com/content/,0,0,1
false_positive,vfinitylife.com,0,0,1
false_positive,docs.google.com/document/d/16I9nqU87pWpF3oKeh5sYTeJl1RF-_PTMoNgBJOzzwyI/pub,0,0,1
false_positive,heavenslofts.co.za,0,0,1
false_positive,parochiebavel.nl,0,0,1
false_positive,caringhomes-my.sharepoint.com,0,0,1
false_positive,castleduckula.com,0,0,1
false_positive,http://dimplesalon.com/Li/ipaa/products/viewer.php,0,0,1
false_positive,www.hotelnidodaquila.it/4uplr74,0,0,1
false_positive,u233740.sendgrid.org/wf/click?upn=ZmVB8aKvXfS2FBd4-2FlhwqFEhEOMmfwXlcsrKQF4n8bCC1vONw5xfk3MxclFJ-2BN9CC5oqAawclfchD0ZTvKwjs4YOt8x73MdiH-2Fsba7FHdrs-3D_PaWHxfOLAFta98kIycyQkxNYv-2BLVzzQoVcSuOPnOS3-2FF0vBeROlmB7xs6VoIkpFmxmIdFFZofOMBd7WeuKpCNCcuURbCFN-2BuORKyaO4ZmDrVmPHK0NapYCrIhXZ9j68QLtBV4nAA-2BszyuiLPXKbjfkv81v6xhqp62vkKu0ZwHOE-3D,0,0,1
false_positive,aaclsolutions.com,0,0,1
false_positive,www.vayuenergy.co.uk/2766564584/53267548824646/,0,0,1
false_positive,l3a9anew.blogspot.com,0,0,1
false_positive,ongarmill.co.uk,0,0,1
false_positive,http://www.personalportfolio.com.au/login.php,0,0,1
false_positive,http://duluxshop.lk/app/App/e895fa4749c315fc35996e5a3f34b67c/,0,0,1
false_positive,sfmbags.com,0,0,1
false_positive,importacionesdelsur.com,0,0,1
false_positive,http://managedmarketing.net/images/internalpage/photos/byte/,0,0,1
false_positive,lcautoclean.com,0,0,1
false_positive,zcool-asia.com/ali/,0,0,1
false_positive,http://www.fugas.cl/td/e.htm,0,0,1
false_positive,bakersfieldpaintandbody.com,0,0,1
false_positive,https://www.kuronekosyamato.com/,0,0,1
false_positive,kreativecupcakes.com,0,0,1
false_positive,smokintech.com/021ygs7,0,0,1
false_positive,webcam-chatting.blogspot.com/,0,0,1
false_positive,bahaiforlaget.se/goa/99/page.html,0,0,1
false_positive,https://gjilan.al/wp-includes/images/wlw/ufj/,0,0,1
false_positive,hongkonganalytics.com,0,0,1
false_positive,hagnenbyggkonsult.se,0,0,1
false_positive,azimut-dv.com/kmar/dropbox/proposal/,0,0,1
false_positive,http://www.schmerzphysiotherapie-krefeld.de/includes/docsign/es/,0,0,1
false_positive,eapn.pt,0,0,1
false_positive,http://agriturismospirdo.com/modules/mod_ariimageslidersa/alibaba/,0,0,1
